day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,stock
184.14999389648438,180.8881402780211,177.54896441394257,180.8626319006321,179.53956492952094,180.70078939941905,186.75729820960098,185.44781254483652,183.36975943030964,186.11121434934304,aapl
184.14999389648438,188.0356703536264,192.2651933157219,198.29769560261286,201.34940127968704,204.3852461098905,206.2305739163794,203.63837538647599,199.91612542193533,198.86765644984825,aapl
184.14999389648438,183.59160664841878,183.0462513602021,185.17967908904782,184.34906363409723,184.13296028227612,186.39769688423073,186.61742282887033,184.64985874874276,186.9744513122066,aapl
184.14999389648438,183.8528952925365,183.562732850555,182.83745347998587,183.93802754958827,187.40984634604348,188.3057324635386,189.4656671033713,193.12988718716116,196.09062191804836,aapl
184.14999389648438,185.98601020452972,187.83681748924994,188.27235638364144,184.33789087904495,182.86613056094637,186.16779215154384,185.6828766858953,182.82861120503546,183.90690716101207,aapl
184.14999389648438,181.41116043127485,178.64956206659318,176.72154908078392,174.90561910656513,180.28192436249338,179.94083119904408,176.31755366078724,185.31611580698083,188.32540527572297,aapl
184.14999389648438,184.32407476562878,184.49445974558546,183.69488056337408,184.37502637941233,183.41134865337696,184.81913769350885,188.50911879605502,191.12624537773394,193.53206762261317,aapl
184.14999389648438,183.61264841537857,183.08786082817446,181.8039534504106,179.22207710883725,182.19271554389547,183.7298181504723,184.44579972501626,187.28204107367196,188.5672814893599,aapl
184.14999389648438,184.89711075512636,185.63305486252182,187.08358972186656,191.66946705154447,191.75528383392228,191.798489284103,191.78288736013343,188.03819072933788,185.323926625022,aapl
184.14999389648438,181.02250463358584,177.83407133192475,173.04633324489913,172.8457561787639,171.41233607662966,169.9610338972498,169.5881459296587,168.61279675645437,168.6175090702195,aapl
184.14999389648438,185.07319564979966,185.98512361326576,189.68747671220873,190.68122296263311,196.71368507122136,196.61395707836516,192.57955246055118,191.40902639015158,191.06676101054566,aapl
184.14999389648438,184.0082716759757,183.86980228548205,182.0837799723846,180.52078968600026,180.2335033507341,179.71631316550156,179.9029346641217,180.15753369481385,182.87863398976265,aapl
184.14999389648438,185.5595296090272,186.9653082890206,184.77521388177345,183.77304873516601,183.8847522902152,186.6903510188944,184.24728531919376,181.95862461745293,190.78342746866383,aapl
184.14999389648438,186.2638332406917,188.411915927511,189.5782379324501,188.30018006729034,190.14255870509018,193.33963933602027,189.42218407701756,191.25705950626903,192.53505798531017,aapl
184.14999389648438,184.76863818160314,185.3769419996317,182.15003958654665,184.55215140263275,185.07241039100367,183.80412561869258,181.25680055116987,181.77319450307948,181.88011051803448,aapl
184.14999389648438,182.0886506770145,180.04244669050786,182.34663860324525,181.9538695104354,179.16708301771604,180.57689921141545,178.13783730276208,180.70895209622077,180.5917989960745,aapl
184.14999389648438,186.2372645472153,188.35664109532868,189.65788938577805,192.8473576899953,196.60973758643595,198.33962524366095,197.69161279437645,195.35844077656196,199.18022561739417,aapl
184.14999389648438,188.44884292470417,193.22086820915703,197.09382471225223,197.84252807652328,198.31984584314907,196.24251716170025,197.28387142298368,195.69470272554284,190.24662284295252,aapl
184.14999389648438,176.55266932110771,167.1579610185338,164.37401605538975,166.64186521250303,166.31246812013381,168.6082088156075,169.53394395833,166.345932865403,168.74059852520168,aapl
184.14999389648438,184.81560789266487,185.47050896749607,183.40931606278764,182.76463392452573,181.94797824515922,184.1313617273192,181.44522831043324,181.03559916487217,178.8237796013502,aapl
184.14999389648438,183.91580866680442,183.68706183471915,186.58132415794717,188.23064352305167,187.386516057601,187.21801041186455,190.96526012100983,191.48298883702384,196.1372109420985,aapl
184.14999389648438,184.23124369017185,184.31071695758789,178.7059037334422,174.43982749584035,175.1164735672562,175.68551910755676,178.31420827542757,177.73875206779283,175.98051972520173,aapl
184.14999389648438,185.5879378817704,187.02297858625266,188.2737602075762,188.1326184834402,189.5626417959916,188.06875723685644,185.1908543176071,182.72919558091147,178.80005713515592,aapl
184.14999389648438,184.06065389275471,183.9733465558702,185.5032132720898,185.6797299634475,184.31457911310187,180.1506329030395,178.3632255604248,178.68895052407345,180.04420840324184,aapl
184.14999389648438,185.8330263365227,187.52272411168943,186.93542424135143,188.9976607778397,190.95183193781088,194.7257910659121,193.72386902665315,196.36778815112498,197.49636185427335,aapl
184.14999389648438,184.65269338919506,185.1462797802097,187.0485156902846,184.10282399146755,189.10781948435877,187.25714090639076,185.38775897058778,184.38552290236746,183.5755331125372,aapl
184.14999389648438,182.5055088776807,180.88477148524737,180.6623124868439,182.22618469260692,181.66647945665096,177.24088836912756,180.38433940087558,186.73462764978993,183.39139704247472,aapl
184.14999389648438,182.06953441771068,180.00357919592741,182.88559248253745,183.65511266845596,181.10717655270687,177.44908786187423,181.12895086702835,181.62780956713007,176.1511768970422,aapl
184.14999389648438,185.72573312926687,187.30344850811093,189.32687024509448,187.5781637979485,190.09488604293315,186.9452170459944,187.68307961876593,186.04270898932802,189.71419952182055,aapl
184.14999389648438,180.29208736393443,176.2624488730804,174.1873976166011,177.65931775438418,176.4367181287296,178.45396697200044,177.08957445298878,177.84177928145496,178.98163848806414,aapl
184.14999389648438,186.7337745166,189.40025813434437,187.2887285433075,187.9478266962562,185.87835109939476,185.82544281908545,181.3571368736192,182.83954270678083,187.80273436183484,aapl
184.14999389648438,185.57631841217975,186.99938433118587,186.4916825793396,186.88152612866006,183.03040689465007,183.23906270811815,182.49075437378806,187.01786376336338,189.18707535233233,aapl
184.14999389648438,186.7801778163595,189.49901404336106,187.7973502493144,191.1816093877927,188.21532845367082,192.11414836184002,187.62601279129706,192.86340385547538,193.61719211333815,aapl
184.14999389648438,185.97175606539915,187.8074778140552,189.8249469447966,185.95581783786005,184.89203430928515,184.3346941018648,181.63525532801745,182.5157043344784,182.88225572256934,aapl
184.14999389648438,185.27023708317708,186.38074392158865,184.4023377679757,185.30875827923302,185.2617289400242,186.42870264115203,191.877803447047,189.76921215489847,193.0490493161716,aapl
184.14999389648438,185.21085966705238,186.26132670447996,185.3358135001645,182.20996513176559,183.62147997277603,182.57361573401303,181.3032068354494,185.8026267549554,187.33522682072564,aapl
184.14999389648438,182.92946250530483,181.73284348091698,185.9448751815578,187.47743582935783,187.3222493532213,182.49843058100637,181.04288569893626,181.35396866880308,179.46616561007886,aapl
184.14999389648438,186.56699626079072,189.04710456151562,189.0637985327425,188.5606848888385,187.56922629091403,190.66399887196565,192.0604723472414,192.6740716453933,196.50672460935448,aapl
184.14999389648438,183.423861188352,182.71435137989783,185.35523297445874,187.6560070564294,186.10930489160282,187.41620594674933,185.90394679904108,185.15997429431698,183.45284809196826,aapl
184.14999389648438,186.01941066466196,187.9056280498993,188.89314746684116,191.78678021426686,194.8587606346389,191.96055841596964,189.81824437345404,193.4322000629953,191.97636443542012,aapl
184.14999389648438,187.72255187729692,191.55688138938842,188.45030366793603,188.6796372600651,186.11773042732403,185.71891002832962,185.17357686893894,182.94489770865957,185.82208851821437,aapl
184.14999389648438,183.2610011883239,182.39168289788023,182.971096494414,185.0140133153181,185.24344475614652,191.33059671294188,193.08260893780187,196.3931529034351,198.70980377081207,aapl
184.14999389648438,183.3245767887878,182.5177040207128,181.92184159692198,184.21966624601356,183.30355638132377,182.74433758137388,179.65023850912965,180.40157383518152,180.9875889639727,aapl
184.14999389648438,182.80970690319575,181.49401607059804,180.61409138286905,182.79167211132213,182.8247878903905,183.44646691080825,183.15371620957043,182.71052983610957,187.88542374639596,aapl
184.14999389648438,181.0623898767555,177.91837849972674,181.35961830048015,182.02364650123812,181.26514080102885,182.2626708713373,184.23515690888712,186.87605209229716,182.19104464822948,aapl
184.14999389648438,185.36774305512992,186.5772433716386,188.54440401157518,188.9542842842447,194.20055969363744,191.29031126771247,190.53269952540666,190.36117427952053,189.2668957390183,aapl
184.14999389648438,180.18075985191717,176.01796482668325,174.59749356957167,172.9816977797865,172.0937666050948,173.42150706515068,172.04290321353892,171.88839075935417,169.68531054398707,aapl
184.14999389648438,183.4117875446888,182.6904469969242,185.3751506931286,183.63316014994646,187.47025559760806,187.57038182189333,189.87821868745087,192.38001048985714,196.14209932257708,aapl
184.14999389648438,182.30122462626622,180.47318183862737,173.0355558379709,173.1849283091969,173.40742180090788,175.42949054307746,177.19705325477983,174.90300803824158,173.65947208115094,aapl
184.14999389648438,181.49478233289395,178.82334186238083,178.72739597873968,178.79481170824275,177.38550756422657,181.1440359065416,181.71142836067517,182.30913928077027,185.4252247814167,aapl
184.14999389648438,184.72258678957976,185.28527607323844,185.07804843473093,181.79273322154253,182.46138340614985,182.4087902306522,185.39531818292065,188.0407555737103,187.1784975173715,aapl
184.14999389648438,183.76335873461218,183.38578561854587,185.3133765197762,182.79059602637048,181.66923890267213,180.28205875236443,180.08099066367623,182.30103152775422,186.40816617722516,aapl
184.14999389648438,186.67799535885533,189.28183800090878,190.0903542934286,189.76236309649425,187.6014753380163,185.4808285862134,184.39261187714618,186.8040293389879,187.13273166929247,aapl
184.14999389648438,182.488179516633,180.84993875106827,179.45010954715008,180.69653638321878,183.77955183999535,183.65467644563887,183.60543409866006,188.05258891648432,186.63170802285936,aapl
184.14999389648438,181.06856450764042,177.93141700379795,176.11771123226612,178.70555468039927,175.49063510999417,175.97519940930678,178.10737321212213,181.1052953709555,185.01484204287183,aapl
184.14999389648438,190.59817494859377,198.64047028631495,198.3398672810606,194.00443156852828,196.2418579655866,194.8713535150252,206.5604715678774,203.54492930041792,205.28525447476883,aapl
184.14999389648438,189.27181430328727,195.20222414688303,195.43212336666292,199.51075339385773,202.40682588379696,197.5006221245481,197.33271769978052,199.09612910275462,193.26849216703815,aapl
184.14999389648438,183.0501668721207,181.97307224003737,181.33728556891123,178.71921997673172,177.14079966907127,177.57053728124555,174.21044788546274,174.3160593400041,174.70945188767385,aapl
184.14999389648438,182.4787799669004,180.83103913311845,179.744381248806,179.19503120173658,178.7231998428921,180.01765807457383,180.1259831535712,181.44175342323598,182.0799604422432,aapl
184.14999389648438,186.89066086183618,189.73504491293235,184.21160030205803,181.80419582249868,182.87971400651136,184.91306770655362,183.58863651055788,183.4542363576752,181.6332227266056,aapl
184.14999389648438,183.8055763231737,183.46922060267045,181.76240008812837,180.67145721914898,177.29628883645748,180.2233095178593,179.0677102310862,178.27144934063085,183.5803838204028,aapl
184.14999389648438,183.72050270816624,183.3010819281897,179.66114908058134,178.66829896248106,179.35363749610627,180.6722556027907,176.3613119664292,177.7870057142334,176.67915861668993,aapl
184.14999389648438,185.90789415477133,187.67621871515234,190.25355876941202,189.49578948081515,187.69942624788504,190.05675611570197,190.3716085957723,187.39895465697313,190.35679690915097,aapl
184.14999389648438,183.9859431404941,183.82567000478522,182.0315540256911,183.12685249266315,183.9070798504182,181.86702597738264,184.81155046578596,186.2489690442988,184.47548260782108,aapl
184.14999389648438,184.36260643592686,184.57076765214964,187.9860827161729,185.2731034262523,184.58874277016952,189.0627997244758,190.5704860194306,191.62154437617346,196.3945478734862,aapl
184.14999389648438,190.88236425558762,199.42013756450194,201.16535272997666,199.03245994052114,194.58300866477524,196.22810825705469,190.25440898680213,189.25776471531506,196.4281039117911,aapl
184.14999389648438,181.78003452954283,179.41204549863167,183.25764532271825,187.39846365577503,190.730125552457,195.9658745305898,191.59633549800193,188.11211925765414,192.08500911073318,aapl
184.14999389648438,186.59903516741178,189.11473443477183,189.45289962278142,184.51152425410845,187.390989168825,181.95388728064856,181.63192690154875,187.6977826860967,185.4749335710879,aapl
184.14999389648438,184.18686197836166,184.22291415317173,182.60319116013275,181.88869057174784,183.54779383261945,180.90278371616952,180.4532788350246,178.66810337892514,178.05713810530395,aapl
184.14999389648438,186.7851550463065,189.50961976367594,188.73275820396492,187.5390644098712,189.1774546161458,186.93516437539992,189.67937650613501,184.7596574222495,182.65090310633633,aapl
184.14999389648438,183.67742892586853,183.21593788019942,185.17485424765158,181.53664059114297,177.43817801098612,177.53246905689514,175.45515811080972,170.8431016284483,168.31103605154786,aapl
184.14999389648438,183.5570358664951,182.97787879107557,181.18604433525286,181.12676819919665,179.35472694125795,175.98601894100034,174.93755744923496,176.5095034318374,178.041755669151,aapl
184.14999389648438,187.37150985039312,190.77799905923854,192.05328836856373,192.00181088782986,190.9546779144964,192.3060738065527,192.77898712123132,194.91400563928858,193.33548600136118,aapl
184.14999389648438,184.9495584776271,185.73778731150122,182.93761210443054,183.9351123380122,184.16185068683356,182.37119872674765,187.17466561405317,185.42997663755975,183.08795123543035,aapl
184.14999389648438,186.49575088058094,188.89706811227788,191.6475204753079,191.6288912638215,196.91693563603442,198.22240356079087,199.1039348669351,194.62668002362227,192.9646946820531,aapl
184.14999389648438,184.56664781516437,184.97535617396008,187.90226901134872,191.81799527149624,196.08046551179575,193.9742743152603,192.05042515743577,193.06073994902872,197.3510596326102,aapl
184.14999389648438,185.65408155641416,187.15745271609745,188.16796789365418,188.40882178351342,189.3370837660643,190.36941111255499,191.15345533527423,191.61840172131383,191.93967070529604,aapl
184.14999389648438,182.9217802658929,181.71753806831848,182.36176982150994,179.34889338609932,181.9737137665211,184.08115698897623,184.01302600762077,185.4256906171126,187.29499470512718,aapl
184.14999389648438,185.9897632350584,187.84454505207177,185.46137886233248,188.30770362353002,189.27309817479716,189.04978849356345,191.01852149858948,186.79982039034408,182.63684941839568,aapl
184.14999389648438,180.77270761503004,177.30264420019054,174.7446892281757,176.82755364457836,171.1135754710468,170.57595222779423,169.6881875293261,170.24952462054395,172.78358713201663,aapl
184.14999389648438,183.5754053190826,183.0142106813474,185.2454887745482,185.5033174005655,183.73274866604572,189.4538037206716,183.65938982035635,186.34318444491984,185.1703268804293,aapl
184.14999389648438,182.34145619101366,180.55441288050844,181.45093410301672,181.83496853727888,180.87415625238154,182.16219199297768,182.0960251008125,181.4373936766955,182.2612055582235,aapl
184.14999389648438,189.20021392920307,195.02548291000926,193.4094600510021,190.5386378336063,197.73541518183086,206.8505460667014,210.66494558041063,207.99857435226158,201.4904633983194,aapl
184.14999389648438,189.70465986181932,196.28936452077082,196.83854599854885,194.66828925208733,196.74496385517227,191.6358336118178,190.75716036687476,190.51727776314715,192.2671841094321,aapl
184.14999389648438,185.97328690505134,187.81062803472614,184.78756399311368,189.18255755573324,186.36324418079113,185.7915874471075,186.3667053624995,191.6241495105539,187.0875639685721,aapl
184.14999389648438,183.2559675800308,182.38170146226375,185.47981928253176,188.61507247759772,188.30292147436785,192.9326879949958,192.07452983420467,194.45770643609603,193.94403300185152,aapl
184.14999389648438,185.44056991126445,186.72434940711344,189.98081453576603,188.83114459708955,185.8974661227555,182.2026189093902,183.890356223614,183.20929096944553,184.95201315438834,aapl
184.14999389648438,180.4007071381557,176.49966962618535,176.06571929991432,179.50561476030623,181.01256208176866,182.75498050782213,184.86704960219387,183.25140494930298,185.8294157536169,aapl
184.14999389648438,183.16607763728638,182.2033541226186,187.15277672393867,184.8812686236645,183.51086596502748,185.22552687166763,185.03751801382037,189.5869282102985,191.93116489913098,aapl
184.14999389648438,180.60381880063787,176.9398658322351,179.00110180278628,181.22851876549913,184.01157798647733,183.04994926687854,182.63785785813073,184.2404259198751,184.8951962910159,aapl
184.14999389648438,184.79747492629622,185.43437783191143,184.26117499247607,185.42749702265908,185.81696470464522,183.87850423354755,183.18951283913813,182.75724231691242,183.59031671994643,aapl
184.14999389648438,185.83957466524416,187.53613328041376,186.12183600899766,189.21703411547105,183.29253417767544,185.7612301337391,181.8882265654337,176.9533586608443,177.14487678098715,aapl
184.14999389648438,186.8051347462239,189.55221926553054,193.59234622086922,194.63456746766988,193.12617952116835,203.83131394702576,204.42259028536913,204.13244382301045,201.03855205082593,aapl
184.14999389648438,184.69412289251457,185.22865220271657,185.60681245304016,181.89870399181902,181.13783919304888,182.4026101026686,181.35820675211176,178.04299967029377,177.36607695531347,aapl
184.14999389648438,180.85644343661443,177.4814562291697,179.45809392299205,180.58084978717818,186.81223033489817,185.49430144253498,185.51691874968077,187.8146632169855,187.98033555565135,aapl
184.14999389648438,186.392836440675,188.68117947991425,186.35620881968998,186.16777594140615,183.43549434560862,184.78661984398266,183.3473038526496,186.01132045450308,184.19904688073967,aapl
184.14999389648438,182.11534670357412,180.096687690247,177.86915998714866,178.38662903378997,183.60153741036834,186.36278027313134,188.1951580294102,187.95190954968126,187.39122428351018,aapl
184.14999389648438,179.90802132744702,175.41305252076086,175.8355553732178,171.39744190701256,171.460680628031,171.35802290986055,169.5289450367811,167.7658757302885,165.36601453252212,aapl
184.14999389648438,188.99801475635482,194.53096555145308,201.02729594480456,202.69376870056803,198.9797429436924,211.1623742492566,214.01011033614594,213.97397979171706,213.9452684387351,aapl
184.14999389648438,188.45818738811576,193.24277119029952,193.67372946064572,194.44440970493395,197.55897286840164,196.13946302527285,194.98621954151002,190.64502497587458,190.7462008966479,aapl
184.14999389648438,183.38135844069686,182.63019006648298,186.20090744153174,188.75828626336767,191.96108571507665,193.00138271165378,189.1406032078876,186.4770549137706,184.19264012131697,aapl
184.14999389648438,182.3002303122817,180.47117311180514,181.5031802883951,186.08577210853494,188.81995440232345,189.76531464794527,187.9300019440789,186.10099639781885,187.5425542854906,aapl
184.14999389648438,189.4514213525666,195.6493950126464,194.1847406522573,194.74037408960282,194.01050977684253,195.30291677555982,191.34473666658536,198.99911528930878,199.19489312333664,aapl
184.14999389648438,183.7582583284105,183.37570523726845,182.3476239802186,183.06587131788598,184.66137923189058,185.459518734844,187.70872805910423,188.59098885163772,187.45044502370638,aapl
184.14999389648438,183.72151204810095,183.30307696158766,185.80765071128016,183.29011046599823,182.65514263231077,179.21692773123584,177.80354714787964,176.6471012723282,178.89430885618688,aapl
184.14999389648438,183.49425980203287,182.85368726111454,180.18159299686675,180.54861251077156,182.81448907842648,181.00175367283913,182.01996967665715,178.5860628822647,181.89173706338323,aapl
184.14999389648438,183.7923745133707,183.4431303140472,179.23247050857486,180.07343268362766,183.50379980624953,185.86950157459438,182.3485233236683,181.88311294998627,182.46815945134097,aapl
184.14999389648438,185.86213050438036,187.58234510651477,182.68498977351425,179.59140155387954,181.12064908142062,178.86734715419078,179.1425096327216,181.24645163098901,180.69131834310855,aapl
184.14999389648438,187.07510430377596,190.1320014817697,190.74915240442846,187.11081100187954,187.17571613836466,189.97390941858055,189.88327355898394,187.29201491165486,185.58724442177234,aapl
184.14999389648438,184.5079934311693,184.85895496179637,183.38498296636237,182.65992748172368,182.1881090416754,181.58881446585696,186.15564271263145,185.62222754196947,189.43605909005717,aapl
184.14999389648438,178.25742395292724,171.55202361862825,169.40846532081136,170.84170785875236,173.01863684395713,171.88694352561654,171.21954389682557,170.43253669822894,169.19724460336366,aapl
184.14999389648438,180.71864881995032,177.18683734371433,177.11013440978417,175.45772437902403,178.16224557761203,177.09992107923946,175.63715367932073,176.03303592781998,175.25068055562647,aapl
184.14999389648438,182.57763411135036,181.02959224558865,181.0070733016018,181.998727208282,180.84396262958,180.9731377081978,181.22601875501965,180.36781302586365,181.33086345367306,aapl
184.14999389648438,183.34090819638226,182.55006324829452,183.93660675174323,184.0701813261019,182.4436618756489,183.29166861314826,184.8734234503786,185.6010321007652,186.68821250988435,aapl
184.14999389648438,184.76425067998676,185.3682056163524,182.0921158067319,178.7431949138853,176.10001181760165,178.0296426463023,178.05153750215553,177.3931788955914,179.28898234993767,aapl
184.14999389648438,182.3666970519101,180.60533182483044,176.1787430850804,176.01784609362403,175.17739527641726,177.6280692978811,178.0381379172446,173.59903579531363,176.0305972091921,aapl
184.14999389648438,186.6846201275774,189.29588612222037,187.2275333563218,191.461758608297,188.90087111735485,187.78669834845647,189.90750055331094,185.64962300906237,182.85328525114844,aapl
184.14999389648438,180.88182201034667,177.53551545451467,178.3179807090457,176.45456264744968,174.60604829237244,174.29309743994608,176.36000536443328,177.9943564776437,179.33576151955023,aapl
184.14999389648438,186.3429617958738,188.57690286864704,187.9928196844743,189.55021612815244,187.29331752073935,185.18827392907602,187.55934281102805,186.4954168528339,186.02367170775145,aapl
184.14999389648438,184.1903870036351,184.22988700894572,182.17782668458798,183.73625360996417,180.3331022203512,178.40480649340518,179.93841794571316,181.4898148020603,182.20285881343096,aapl
184.14999389648438,183.86949761976848,183.59554207573757,184.9632348317836,183.6720059639849,182.48857502263496,182.47878239735718,183.21409088052425,179.20905536476306,182.6288255887064,aapl
184.14999389648438,178.77323699080944,172.79770754154492,176.71382924590068,173.8894208281077,176.40754277727027,171.6837324385073,174.9258928030475,173.9333299655716,175.87546183730825,aapl
184.14999389648438,186.03967203683405,187.9474123133978,184.09374233635177,183.64104185710818,184.15850630755315,184.57102124841708,185.72880364211164,181.87770011157977,179.98348579306665,aapl
184.14999389648438,184.9933552098251,185.8253289997498,187.33130930294936,186.72626236126166,187.1440317585462,189.44551000140308,185.54991860338393,182.5186989951506,181.83135972340506,aapl
184.14999389648438,184.67992869223104,185.20042470930971,184.1275795770214,183.29482010180783,185.06184307334735,185.24051891138646,191.00194866018427,195.2087106400017,192.07265837902077,aapl
184.14999389648438,187.20721386103813,190.41866166814413,189.0578434294543,184.32696277924796,178.636448127237,177.24075455427254,171.8725590693248,165.4020785064293,164.45105239899212,aapl
184.14999389648438,182.32559130380284,180.5223907976888,181.3564478323623,178.55593345240788,177.07802378572046,174.45289530896426,172.66563192242626,174.90737665377904,176.361631957763,aapl
184.14999389648438,183.97694511467017,183.80788608010678,180.7331521394223,181.38159344625018,178.96396107426744,176.95352157000167,174.93179274463287,177.40120106251203,175.87766758281535,aapl
184.14999389648438,181.98777193082492,179.83707788100588,175.77832532234558,174.40841816779664,177.3686095965191,179.61963955418386,177.82382675025153,177.08301445451244,178.12332747214234,aapl
184.14999389648438,184.79505072880434,185.42954832297835,185.8341937542201,184.30904122661562,182.7161901457859,181.2168139224761,180.34127414916492,180.37220748674557,181.31983986823383,aapl
184.14999389648438,187.56576251891093,191.2070796907884,195.87581273936826,195.5302481948855,195.9010720714833,194.6711258215472,202.31893585685475,197.57718354200935,199.3014060809807,aapl
184.14999389648438,187.77029919690023,191.6640414658207,191.79197844556577,196.10072980143124,195.46625176069725,197.5131186380326,197.264905811862,194.81169972418988,193.4475469471083,aapl
184.14999389648438,184.50617710694647,184.8553517629985,184.81006572452924,187.10880412738317,188.45767200494998,189.05373917567636,188.81439892820515,189.1115654620658,188.0967959160682,aapl
184.14999389648438,182.9071529092672,181.6883902428738,183.89238932721366,182.12935804151957,184.23417047578513,187.2403828851002,188.72744625952603,187.31425087911597,190.61677138686056,aapl
184.14999389648438,184.39929846612472,184.64345770826415,187.5147417516978,188.91970264662305,190.68718739286646,189.39775718967198,186.48422528105314,184.60268844683046,183.62965305646753,aapl
184.14999389648438,184.17293822779885,184.19537299539468,185.35242027134066,186.4939044488921,184.84459622727513,183.29310463982577,183.45182607765187,186.00312338104294,186.5580978399969,aapl
184.14999389648438,183.0336318484213,181.9401907077892,183.07077601009496,180.08143640150433,178.5838382994522,178.76358049380252,177.83069431022906,178.47003767987349,176.97177265742434,aapl
184.14999389648438,186.5116649930824,188.9305399847103,190.1315641721381,191.22659362526642,190.98680675567195,188.0507464172097,184.5065741371312,186.55154394765628,186.71848422579444,aapl
184.14999389648438,180.08891544944993,175.8152177798149,177.4973129752391,175.01028185071965,173.05249490660123,168.22598385922066,168.7965501602414,167.86142215644477,171.95362286768446,aapl
184.14999389648438,184.04516795878436,183.942733596427,185.35003330996372,180.68165126336783,182.18330346211542,182.33515267800223,183.59501288987065,183.99710901501035,184.95132713475806,aapl
184.14999389648438,185.39472241835102,186.63170516822186,187.16989360099873,184.1535806272756,185.10192000769115,186.65581599569563,187.37283884554998,189.99278040369413,187.47919095085734,aapl
184.14999389648438,186.50023366417935,188.90649425580384,185.9273247321965,183.95913265419375,183.2763406235383,180.43368266584008,177.2706679748937,179.09718947091284,182.12947775697867,aapl
184.14999389648438,178.7244156942188,172.68139130910043,174.025885601653,172.955765661904,170.11158910174694,162.66825934696854,161.05005987420014,163.68440571416215,164.06341146194796,aapl
184.14999389648438,186.87997372152952,189.71215721848193,188.10649328162583,187.10407059683527,190.90616954238757,190.16038242658365,190.0657144278122,192.36981831734244,193.8311711002506,aapl
184.14999389648438,186.41743444855354,188.73269119515558,185.13711042613966,184.05705820656303,181.61146494076104,179.33880773892366,179.15768011244128,179.13514190611687,178.5018817482829,aapl
184.14999389648438,185.3465954037532,186.53458192974352,186.09703266226742,187.4162166617662,191.63606049490704,192.2780085677878,188.49953758435802,185.00328190627715,182.80787246642342,aapl
184.14999389648438,184.22233748532054,184.29309528680545,180.58421957430326,180.98877006978464,177.2695678118444,173.6971502830227,173.32034009978236,169.01420445993529,170.429976289497,aapl
184.14999389648438,184.70566484881658,185.25160982947384,186.15446363981678,178.64479274784955,178.69582011010417,178.0680892477094,174.87904595029772,172.9800921648166,174.05683397795835,aapl
184.14999389648438,183.86956790730972,183.59568097667523,189.4626224146189,184.922933151554,190.09291743612792,185.40977261095753,186.06950627640214,179.29914559238244,175.0832785240489,aapl
184.14999389648438,186.85710613009155,189.6632244651597,185.812247114911,184.98394100954667,185.53944566228878,183.29380931211801,183.74226207979987,187.19570802161957,187.31726742231805,aapl
184.14999389648438,182.23851329386915,180.346383623181,185.56227122992536,190.32992914729888,187.20786083650754,183.4966827807461,181.26178099079203,182.0724875701242,177.90046437063677,aapl
184.14999389648438,181.94906281962903,179.75809989277636,180.67843691438244,181.27235997363059,182.44058117844065,182.77562917150323,184.44767861192219,180.53777744110002,178.6022599100312,aapl
184.14999389648438,187.45279602345326,190.95698264227954,188.23657336821773,190.57354022024433,187.46418008045708,194.42512423461,193.34796934179496,194.55042763812114,196.73761571900815,aapl
184.14999389648438,181.13181786469866,178.06478448387512,178.9544108809449,177.56655238969827,177.80123714839394,174.7598749674486,174.42018188367015,174.96875975297365,176.45164287208593,aapl
184.14999389648438,181.904938497183,179.66795207388392,179.26118321833079,177.59062157407664,174.87367944419444,175.3154623000609,175.98154654697925,179.048622803734,184.39970820935267,aapl
184.14999389648438,184.36857575745262,184.58259165386977,184.89317854119105,185.80760515892402,187.96591535027045,187.82951731506083,185.553076983602,184.4016966799888,186.2345905295064,aapl
184.14999389648438,186.5067425820919,188.92018421133983,188.56961818522393,190.11822385583375,186.59179916193432,185.0740198979871,184.31056651786315,184.78614252102847,180.9266620144137,aapl
184.14999389648438,185.18705617689247,186.2135037728215,184.6188925467004,187.43410612588386,189.14927896331898,183.64642705841396,183.99084288090629,183.70360054733158,179.5040726780434,aapl
184.14999389648438,182.83100325977173,181.5365253073457,183.08466700788998,182.04338380297006,182.98637076498,180.14760044088104,179.25949341653802,177.09514701038648,179.21071612735466,aapl
184.14999389648438,186.26601212087337,188.41645167730798,192.81214614535622,192.4934266914745,194.00137099908264,192.10854933399446,192.1309333362153,192.34061241982457,192.38347169151743,aapl
184.14999389648438,182.3999552002387,180.67237281205317,175.98782063931668,176.25547469578154,176.59454381971236,178.98261880402208,182.0011678781275,183.39944950934165,183.33070383727676,aapl
184.14999389648438,188.235721936523,192.72483386622403,192.14833152631726,192.16180704946868,188.26727667737583,192.22114480788002,186.4864917280123,186.20651204562955,182.20809392437815,aapl
184.14999389648438,179.75066031802803,175.06006536276848,176.31108448992217,175.3209100441355,167.87964364225127,166.32511629270311,164.30486176507137,157.86092302839742,159.68989795877482,aapl
184.14999389648438,185.65772159443253,187.1648613640365,186.58141863198904,188.87293905425597,191.86236867547262,190.03905524939103,193.2279777960833,193.3855139643831,196.34553601175247,aapl
184.14999389648438,184.24365769941815,184.3352809072667,184.34776601696467,182.08810081940058,181.71455867198645,181.4318855426224,180.75384802714768,183.6419408626253,181.73908420380883,aapl
184.14999389648438,188.72245682234347,193.86770443602822,195.76337384535466,193.31883666418327,192.62137123045437,192.33963811339115,192.47322047364975,194.43247346139879,192.91574851551178,aapl
