simulation,stock
125.49731698053975,amzn
165.50185253716245,amzn
185.91014497331548,amzn
120.30907916102207,amzn
93.94241574952761,amzn
229.21064868749022,amzn
335.4901400279444,amzn
169.03378555226195,amzn
200.75839230387194,amzn
126.06985686843929,amzn
112.24990598012369,amzn
101.51007485533412,amzn
224.55882517374997,amzn
153.3070273139584,amzn
202.50333421249755,amzn
177.84285797803162,amzn
79.3557198497387,amzn
137.99999084671305,amzn
173.9920443495956,amzn
214.3330271126173,amzn
169.89212213124353,amzn
230.25818320816285,amzn
206.11382347265658,amzn
223.7190269978684,amzn
198.77263096525542,amzn
123.44131216884753,amzn
189.14148378900967,amzn
149.0561322313183,amzn
274.2328932174163,amzn
124.9454582003911,amzn
256.9695916460528,amzn
186.80343995003727,amzn
173.72205193346142,amzn
109.42155457182882,amzn
255.57759761511682,amzn
145.15802044663715,amzn
229.56659757931504,amzn
114.14195250041317,amzn
174.8075797977595,amzn
228.68868178080615,amzn
191.712608815465,amzn
110.61782841985624,amzn
431.9775634578903,amzn
134.72751711717302,amzn
115.8317614431614,amzn
413.09003193565405,amzn
198.94607099896947,amzn
129.1305434552535,amzn
197.66358561345922,amzn
204.342144529169,amzn
142.3273170601922,amzn
274.8688070691044,amzn
188.6858155313783,amzn
243.68634064890168,amzn
229.21374535385948,amzn
204.8295639459203,amzn
124.3166067463883,amzn
150.00062657380138,amzn
128.51501912177088,amzn
96.81620025857431,amzn
129.22469553591165,amzn
162.2979673599231,amzn
119.49944143468258,amzn
286.5910811050215,amzn
251.39865829037237,amzn
208.58037814062268,amzn
96.9813965078072,amzn
118.00860433765,amzn
205.98983068867423,amzn
232.91351549018083,amzn
184.1858567336739,amzn
256.5670527031712,amzn
178.51506336666034,amzn
125.12215944290107,amzn
196.1266515280285,amzn
291.6560807776997,amzn
250.48786862685355,amzn
226.10609089569056,amzn
233.0283738991632,amzn
149.66957188899121,googl
97.74706068244713,googl
137.73805595058602,googl
134.57572053096857,googl
194.65773843706395,googl
111.48390768443406,googl
95.96051829046746,googl
139.07087715618124,googl
195.40263872800307,googl
112.27743900023395,googl
157.6135382815275,googl
93.93710459226405,googl
211.08200554907597,googl
100.82368024263407,googl
152.2707048339936,googl
115.08081909495003,googl
111.84187746575702,googl
109.44340672506513,googl
101.44875930155021,googl
64.05409714941263,googl
117.26530376002945,googl
166.54340402938115,googl
444.3051602652778,googl
98.14656811599177,googl
105.9239463334431,googl
174.3214278546373,googl
105.99121643448562,googl
276.6893718026623,googl
98.92084012532136,googl
159.15797591483883,googl
101.43053976313968,googl
178.71132963718085,googl
208.06018763014976,googl
201.63431995984644,googl
256.87851173006493,googl
201.69484055146768,googl
156.15814702863904,googl
180.04779727839943,googl
167.2932136574652,googl
117.01378431038216,googl
146.09369335724065,googl
163.7084710150731,googl
167.0426522970312,googl
145.56005154086407,googl
113.58353455941004,googl
165.01500429024338,googl
134.332388688569,googl
219.05606104528675,googl
145.51815354888782,googl
189.82219290344048,googl
164.99952609838465,googl
328.0821011694737,googl
159.4480503226061,googl
170.35424815832093,googl
292.027962661963,googl
155.40534393605068,googl
137.42396187271012,googl
130.26525713227176,googl
143.56749116722045,googl
134.34723042899114,googl
158.4698639764502,googl
158.35174007799912,googl
184.6666364307932,googl
89.75983056042011,googl
98.96704991423437,googl
230.21085511161007,googl
98.85880856390068,googl
154.9622321540486,googl
84.77258690364529,googl
196.1181081052491,googl
127.39750527614784,googl
109.70859637818238,googl
163.10926690987898,googl
139.36959445654995,googl
147.2692904780598,googl
154.52216498126052,googl
146.68248452894719,googl
70.04451657072894,googl
156.61041659234237,googl
115.46883233793442,googl
87.43773747980654,googl
173.39815106285664,googl
144.457746664096,googl
173.60745821633574,googl
133.16297626207586,googl
166.71429080372732,googl
122.660566981282,googl
148.7726499308437,googl
183.6454711484516,googl
136.60626946120638,googl
218.45676435406574,googl
108.484582929555,googl
152.51662106622788,googl
94.52042355186387,googl
167.09108922822253,googl
135.1501994174975,googl
85.09631312803259,googl
196.48638698234205,googl
112.27759483137473,googl
190.52825843020526,googl
219.092306926482,googl
179.81138301374995,googl
249.16242198754972,googl
113.59210658386863,googl
127.76832210186782,googl
122.07006562940168,googl
215.90815025023144,googl
151.73372719776373,googl
121.08044050921137,googl
170.7059231120407,googl
219.12874073694024,googl
134.5485278589966,googl
97.92145164889399,googl
100.19375317131838,googl
142.5061897386281,googl
128.24139264174832,googl
136.5705411272403,googl
143.45352293449966,googl
139.17543817530498,googl
156.04201746664128,googl
113.59278580442295,googl
100.47689173889505,googl
258.5276421578659,googl
156.5467114503833,googl
134.38613707192056,googl
105.28151789476175,googl
127.95340609976891,googl
117.23519003110805,googl
121.94967728167218,googl
148.91618147505775,googl
126.64963461665714,googl
220.17726632659327,googl
215.27732801670186,googl
121.31505233212576,googl
46.86055562321993,googl
122.65545726670578,googl
184.54817706981675,googl
192.68368033069015,googl
232.98708399095128,googl
87.19928438107254,googl
180.1814858221287,googl
258.7354157757344,googl
111.62066361368909,googl
193.20269767761422,googl
207.10294185729435,googl
97.54447759941647,googl
214.60414328664146,googl
96.89056858754155,googl
161.2023255328581,googl
89.25524225242671,googl
305.4886533739161,googl
191.9687624366273,googl
190.29184144407222,googl
138.99036920859,googl
135.05177367559187,googl
291.73910911792575,googl
168.06720433394855,googl
137.57883028660947,googl
178.74570506266554,googl
173.02089154177574,googl
140.62747364379976,googl
170.52940986675796,googl
140.52307577894945,googl
139.04036399387286,googl
142.524626464732,googl
92.69853293934645,googl
128.64575828132652,googl
214.9225858631471,googl
227.84690676076445,googl
142.7571048110881,googl
81.54399553774665,googl
165.69491141317278,googl
151.03860732348824,googl
159.11395098197457,googl
115.0541144011777,googl
132.87523810025573,googl
119.19371232939605,googl
81.65257303818014,googl
128.18714716139684,googl
175.12653449561694,googl
100.68856087807723,googl
104.17785781542914,googl
90.82749588689684,googl
151.48649502569552,googl
298.24980462148716,googl
200.66525203948754,googl
227.33979986030926,googl
112.2268356090183,googl
172.6337945432333,googl
118.07277849166468,googl
165.68968287165413,googl
150.70440110929988,googl
163.47573477126778,googl
93.03150077898093,googl
82.15484839415568,googl
186.63450744371647,googl
145.19947354082163,googl
157.8462862010393,googl
104.70551799070893,googl
180.43295138218377,googl
135.29091150626718,googl
161.26429552763372,googl
153.4156164510646,googl
126.61933603028844,googl
202.39257758324203,googl
267.84142299430937,googl
68.88361379444484,googl
170.22429064052238,googl
176.1772835521582,googl
100.6540011645417,googl
252.0243991247766,googl
161.3713419141564,googl
156.85973781150614,googl
206.83421050516145,googl
160.21853038159304,googl
135.6347686672169,googl
184.26121308996028,googl
85.07130058497602,googl
126.75773922511667,googl
130.43847040188152,googl
152.45289117491083,googl
114.53429177317534,googl
88.52613131240145,googl
129.58762451834883,googl
141.17559352430033,googl
185.05752846699033,googl
124.72448333847936,googl
172.9459521984689,googl
136.2251430622617,googl
94.6435893902269,googl
175.5888362551307,googl
154.41110470725206,googl
132.0368086937443,googl
207.56146522692933,googl
161.96206757655543,googl
169.15795313006345,googl
154.49684629201462,googl
172.99397377409267,googl
200.92418667252366,googl
111.13699209124401,googl
89.78143783493961,googl
267.34009272830946,googl
202.05314431200094,googl
151.3744137193326,googl
155.3704700449188,googl
64.14134488471045,googl
110.57403413340724,googl
124.72871757941664,googl
160.9803532960854,googl
115.23959205707496,googl
321.8325391060984,msft
214.74055841251146,msft
391.98877480872676,msft
292.7006627650606,msft
334.4254150193033,msft
249.6791079497727,msft
402.0719691189748,msft
555.9102656807023,msft
376.86754915173117,msft
404.4540944757233,msft
236.27590457221797,msft
534.7576911480908,msft
324.9930021985698,msft
413.37563956676024,msft
333.8474501955463,msft
472.3194314895412,msft
326.21019225913204,msft
453.3171911300389,msft
522.3771487630493,msft
377.7411437015157,msft
299.7714629838854,msft
392.62455609685463,msft
347.21301883136715,msft
438.69889094292506,msft
559.2831614221336,msft
372.5547400482674,msft
800.3544962620806,msft
609.4778269925172,msft
294.24422276859235,msft
460.08506604394904,msft
353.49665969168916,msft
284.5969981179266,msft
277.14008287259514,msft
698.765553889611,msft
508.44388702246005,msft
381.0715269337154,msft
351.89648004151576,msft
274.9508679985216,msft
329.74017170524604,msft
369.50642440584943,msft
425.3607483388303,msft
324.7819482456258,msft
522.1805126065709,msft
564.1154751586075,msft
660.0517275388871,msft
362.7881218039337,msft
369.2323280708396,msft
508.3402449578383,msft
326.3998126281152,msft
399.71886711238676,msft
702.0570177452323,msft
518.7310261272982,msft
231.8258928898688,msft
402.4385154209611,msft
421.84764789167053,msft
434.6214069568232,msft
346.53838115575735,msft
281.55364815840426,msft
378.77481462839677,msft
340.1463107029634,msft
679.9870595332321,msft
399.6546586932728,msft
308.446048222207,msft
300.25711695798634,msft
489.265209874479,msft
358.9804393610334,msft
506.92081097314644,msft
352.51388288204987,msft
488.7612212874,msft
303.0119992608107,msft
293.0191088131553,msft
416.9102775955579,msft
287.7173497650932,msft
358.6417853489451,msft
306.3760123805827,msft
388.52160263792416,msft
468.2570450803616,msft
370.4869821670179,msft
410.5657481320788,msft
339.17209227158753,msft
331.43547269405894,msft
339.8273457993365,msft
336.28649372147083,msft
309.4487666079495,msft
467.23587377409063,msft
344.92056059024276,msft
582.965264020421,msft
402.0141903133455,msft
592.6994883436391,msft
479.30121972708145,msft
304.2340450222629,msft
368.4679250585037,msft
475.738862252731,msft
506.88782863412507,msft
371.95345425274587,msft
324.7294901496589,msft
370.52311244193237,msft
633.290903980231,msft
553.883340465335,msft
505.38760591180295,msft
430.8924977807486,msft
270.4520730310926,msft
556.8931802664094,msft
295.20316634030115,msft
235.0982892140158,msft
442.9168456233599,msft
258.23812142800205,msft
401.3418566225558,msft
519.6768298420008,msft
329.90504698276845,msft
395.87500746983306,msft
333.6835958928908,msft
498.50866152268003,msft
417.105932076114,msft
431.53631892631915,msft
394.2769021200353,msft
353.67292516616567,msft
542.4707753848444,msft
229.85552918330458,msft
337.00875078888083,msft
224.1508924338341,msft
637.522708546807,msft
414.6131030441243,msft
369.90338887164205,msft
301.17772554279964,msft
380.351079950924,msft
305.18050483338294,msft
470.51789154294374,msft
219.984184821806,msft
464.5129165411253,msft
452.6985427039959,msft
279.84454022616126,msft
621.0278953787551,msft
505.3630495872717,msft
316.37832797147803,msft
441.089213100146,msft
418.2560908314165,msft
372.78081700079844,msft
343.61255535422475,msft
422.8601636991127,msft
382.3501531617616,msft
273.700470092561,msft
330.33546091165823,msft
756.1954038364787,msft
610.1868353717534,msft
481.45282372487077,msft
334.4713542026053,msft
628.6174226176257,msft
426.20388721840476,msft
606.0194248251609,msft
378.391556350474,msft
359.4426446622608,msft
602.5270467234103,msft
538.4662733031141,msft
281.4084273326645,msft
317.6071600453145,msft
471.84237213071776,msft
335.41429336489426,msft
395.7022048046426,msft
481.1229639238796,msft
503.8827911751338,msft
354.6028751475555,msft
292.81818637608626,msft
449.0856634874165,msft
389.92714020656643,msft
383.75595795081193,msft
357.87203326810015,msft
345.2558371051523,msft
540.760204787854,msft
467.95243205653605,msft
337.5830088807248,msft
385.75232821978875,msft
394.3927077559949,msft
394.156698236643,msft
409.86944887774814,msft
449.51363472173597,msft
616.1679809870944,msft
331.0235946340164,msft
373.71007879491196,msft
399.4703964477439,msft
458.5564789281875,msft
323.2204576862991,msft
389.1490663486991,msft
303.4094952523652,msft
394.6814067543821,msft
421.99149187588336,msft
415.3148859181293,msft
396.8439658411558,msft
461.3140213024371,msft
341.93065828843874,msft
806.2500716897998,msft
488.3817667512919,msft
569.3780958264002,msft
300.4995694383214,msft
489.63243671717964,msft
745.9918851127533,msft
571.5354184826414,msft
382.0119828814841,msft
540.1519731951805,msft
295.9661446373595,msft
337.25831265896034,msft
462.6399999839872,msft
577.6546498109543,msft
307.98854385402365,msft
455.5828158365939,msft
387.4699420053304,msft
295.9004078475277,msft
399.19149310027075,msft
408.5686322340158,msft
307.65711112292973,msft
557.1198559993612,msft
382.7667748445154,msft
357.52239024722064,msft
419.0849281692675,msft
303.7531085338677,msft
390.9705503952531,msft
333.3547797460193,msft
433.5499869961167,msft
250.37560809185945,msft
397.5516403499521,msft
435.5485930979467,msft
193.5299421645636,msft
637.3774156656676,msft
424.9515712862632,msft
272.0980571197712,msft
679.4224647907153,msft
339.3490912772714,msft
337.3574590053904,msft
631.1300974879272,msft
364.5255883426464,msft
360.4293161717572,msft
436.82552413248374,msft
414.10638320238314,msft
301.47530671240554,msft
469.3545305594299,msft
452.3318685207956,msft
400.95936326815047,msft
246.504224026157,msft
641.4695702382085,msft
477.90652831482254,msft
438.53574693815244,msft
478.7781015568264,msft
857.1328758086026,msft
389.5257874613218,msft
419.1295941800391,msft
450.12191430750767,msft
487.7486247973359,msft
304.9061795040283,msft
546.3018041497536,msft
647.9545483375916,msft
225.9151360424653,aapl
259.46516964730665,aapl
208.2580934031874,aapl
156.4553184059212,aapl
192.56938275341795,aapl
152.98287633411525,aapl
181.2844601554204,aapl
122.56589774497316,aapl
104.64601120811432,aapl
134.7011014470544,aapl
195.53655087802807,aapl
289.64389733818643,aapl
98.3074642747348,aapl
261.8692368056736,aapl
225.14979071463952,aapl
150.95976352350593,aapl
229.76130669881692,aapl
273.60115911669305,aapl
222.72556045825823,aapl
206.25134889052313,aapl
229.7090317057953,aapl
335.86933202764476,aapl
79.03925729368335,aapl
175.44571279722766,aapl
189.29123304478333,aapl
149.358482238893,aapl
180.70032975518188,aapl
127.68578961804202,aapl
216.65895826588758,aapl
150.45487200290992,aapl
210.5801925392503,aapl
190.8187761633672,aapl
161.7886904927514,aapl
172.88296549544265,aapl
166.59930830182202,aapl
351.7174539748329,aapl
235.7459091705401,aapl
137.86816851306352,aapl
335.02993826470833,aapl
315.95018304085187,aapl
194.37886802328956,aapl
148.41301629935856,aapl
228.4354087459722,aapl
156.78354440887108,aapl
235.61176619114445,aapl
160.32934447141992,aapl
128.60696917374915,aapl
205.16077946175017,aapl
122.16888762237589,aapl
333.21389010857615,aapl
385.29321635162887,aapl
155.27353911831264,aapl
278.0531758079382,aapl
178.19190732281308,aapl
212.80119546304024,aapl
214.41116576115448,aapl
229.0469317823128,aapl
198.66370345737008,aapl
155.54941272765313,aapl
131.0896484624308,aapl
181.44707198723643,aapl
183.67095105868063,aapl
121.25860170799011,aapl
132.47360896102654,aapl
210.62858298396895,aapl
265.43392367621163,aapl
211.75622750333767,aapl
104.86696225712467,aapl
236.62812328343085,aapl
216.51449628843216,aapl
135.64944606595375,aapl
131.85324282476,aapl
169.05744797600175,aapl
174.18370584922258,aapl
144.16075833872137,aapl
132.57588302365448,aapl
127.8474238012216,aapl
115.51878184868748,aapl
186.46412114666674,aapl
287.26789360359504,aapl
164.33671157132704,aapl
232.07491210399408,aapl
123.97754074037562,aapl
142.16100401999074,aapl
167.14782370073638,aapl
201.37523727496972,aapl
182.71676700569398,aapl
211.2680170293454,aapl
275.2661932108582,aapl
157.0738536192081,aapl
182.91553588088655,aapl
149.43626242876127,aapl
194.09510211577097,aapl
183.79090807834595,aapl
190.11341834763303,aapl
290.1494981188571,aapl
215.13076446873393,aapl
136.4762985155943,aapl
232.02541790630264,aapl
284.6169824084184,aapl
359.26799266809616,aapl
180.7683735283721,aapl
104.09582827185369,aapl
179.61778116325834,aapl
289.1078039658626,aapl
119.82388853972002,aapl
152.5640410159535,aapl
244.2700510198171,aapl
183.1593340837884,aapl
140.81037565725407,aapl
124.43462799450822,aapl
149.1158738638414,aapl
161.46607436166516,aapl
205.2553298797043,aapl
167.33852870054804,aapl
110.65735048772427,aapl
262.15583672527595,aapl
185.29650872660716,aapl
176.77271521381837,aapl
181.31160134871502,aapl
170.80683840133713,aapl
151.02501642175133,aapl
200.95792563618775,aapl
365.6722205660936,aapl
86.8099884128517,aapl
138.62641870823148,aapl
190.00063073163955,aapl
120.05530586307356,aapl
208.87234618115082,aapl
107.96319882592395,aapl
144.95179003346286,aapl
172.66338946756218,aapl
165.8439191454938,aapl
173.78581276697818,aapl
157.8800006937717,aapl
102.34761745761946,aapl
180.79806282969167,aapl
114.81172979248012,aapl
134.7508759659057,aapl
258.55570142714384,aapl
325.73787754734553,aapl
149.10260969030804,aapl
116.59038889303375,aapl
108.47073406414613,aapl
101.73669710735716,aapl
154.321722363388,aapl
158.5364078506272,aapl
176.74603568758945,aapl
216.2670198609152,aapl
133.6390120526491,aapl
297.807226445874,aapl
232.29527161346797,aapl
238.82927614021432,aapl
372.1113886020303,aapl
154.47720951726907,aapl
166.2165377174707,aapl
201.04540337624448,aapl
140.733094287874,aapl
184.56353724001417,aapl
259.06689499249313,aapl
238.683438867667,aapl
234.14010947222835,aapl
199.52834131159523,aapl
181.03099359817105,aapl
241.7699941240882,aapl
168.288928701767,aapl
190.3738849955184,aapl
178.62313743977037,aapl
251.41767561145824,aapl
143.36632359031563,aapl
146.3140396837702,aapl
160.73008509498368,aapl
179.18105227514948,aapl
178.03063837665596,aapl
213.13115372824112,aapl
160.95237164745268,aapl
339.1990472708933,aapl
80.36693854700097,aapl
342.45248928101773,aapl
148.50765357171414,aapl
125.13561489220305,aapl
177.05869230821367,aapl
160.49543344626852,aapl
347.6795705295531,aapl
133.53913875137678,aapl
210.55945140146932,aapl
138.87394725612918,aapl
204.47230680429604,aapl
195.3228550300619,aapl
106.45270472126295,aapl
182.0028069623565,aapl
180.38459510980363,aapl
248.82333409436288,aapl
192.92272348198534,aapl
192.72707159301476,aapl
141.4813021457757,aapl
187.99807236201818,aapl
154.8342178542808,aapl
320.6980228195759,aapl
166.8145659621614,aapl
165.74001593025926,aapl
198.09731458860264,aapl
291.70054506184886,aapl
217.27467199354115,aapl
194.88439780520315,aapl
289.84980857898375,aapl
263.5240876409417,aapl
137.5222124899457,aapl
268.34755986778634,aapl
214.7452399865727,aapl
135.10896284225723,aapl
147.26985282269058,aapl
119.52496391981995,aapl
222.34823508760846,aapl
410.34343963175917,aapl
243.03872075682648,aapl
207.8395905010086,aapl
143.3501345266814,aapl
112.58854825513973,aapl
124.32136592387101,aapl
89.08257297589512,aapl
231.36325025504428,aapl
172.39632103553626,aapl
345.1841665294201,aapl
125.81722771444778,aapl
141.9406021886035,aapl
134.08374217537522,aapl
119.58686378207743,aapl
176.62451822331303,aapl
190.33313092611505,aapl
225.5035068739886,aapl
149.07207456782376,aapl
205.48386341959383,aapl
178.12903783323978,aapl
160.8503681204207,aapl
181.13784154172959,aapl
139.57431014634008,aapl
202.05347401680393,aapl
80.95210471326233,aapl
198.54432326871532,aapl
177.88084919970086,aapl
147.06531137432134,aapl
228.59448077611574,aapl
220.31851376175499,aapl
221.35714985476,aapl
249.5883005018943,aapl
189.3578116995708,aapl
169.13431919508002,aapl
80.23805239247542,aapl
255.84235739599742,aapl
46.749896271159564,amzn
76.80346414021481,amzn
245.28354654224736,amzn
129.56786535095532,amzn
250.90115667011668,amzn
145.05236885334438,amzn
120.37156135413437,amzn
144.77443569565352,amzn
138.24016571772066,amzn
205.38950545591226,amzn
183.5697944088478,amzn
246.63429782139445,amzn
121.33657617447157,amzn
95.18903838532998,amzn
179.05017144908615,amzn
240.06102862141242,amzn
156.85121621923307,amzn
132.1734690182224,amzn
100.09426602103169,amzn
222.50275382746756,amzn
122.68644778772318,amzn
268.35663140095085,amzn
178.44274676278042,amzn
257.23636945454905,amzn
55.47479291089317,amzn
71.12038575184545,amzn
138.25859020489779,amzn
178.6274643902702,amzn
68.69225077168343,amzn
483.890721844019,amzn
87.46079591365894,amzn
95.8486014925459,amzn
99.22410348720362,amzn
169.48816736207746,amzn
98.81045088609696,amzn
167.7441380729978,amzn
205.84268016116334,amzn
85.81864720276333,amzn
187.3031489763236,amzn
149.2382388587277,amzn
94.50742761411892,amzn
201.71742194997466,amzn
186.67552945712316,amzn
171.84602902175033,amzn
142.873983672041,amzn
256.70252445724293,amzn
147.83343851996304,amzn
176.03722241489587,amzn
135.42474821231087,amzn
168.33189587358646,amzn
345.52254473034,amzn
211.4353442863522,amzn
117.18097892883848,amzn
106.31758637421976,amzn
202.85559227480834,amzn
258.997850729534,amzn
119.88243842517426,amzn
131.57723753408195,amzn
240.06158689403708,amzn
105.82510782152242,amzn
148.7113328881818,amzn
109.29539982310645,amzn
170.42075517109166,amzn
81.72218702133411,amzn
224.90464960238518,amzn
474.02856849367726,amzn
158.23825668849244,amzn
57.754339192495394,amzn
324.25599651344,amzn
60.398470414358854,amzn
188.77025858919447,amzn
366.2665168452084,amzn
149.63132581228544,amzn
161.91769669499996,amzn
260.7064960291903,amzn
268.4015603324426,amzn
216.95969057034893,amzn
310.9646904356919,amzn
155.79396517705726,amzn
162.33140432829845,amzn
152.27545255332828,amzn
107.98817625676139,amzn
140.40746281222474,amzn
357.65871996245914,amzn
93.29738269559486,amzn
195.17276154910957,amzn
95.71030070355941,amzn
194.69546865441202,amzn
262.55866374907936,amzn
123.3428701990669,amzn
129.67688327165035,amzn
59.582749488124605,amzn
129.87976988714942,amzn
243.81078152231558,amzn
232.40722670685452,amzn
174.24812565656504,amzn
206.82386455056852,amzn
158.85973727279105,amzn
175.48165397580948,amzn
373.7226362205974,amzn
99.18797830111488,amzn
192.874264569451,amzn
50.18292771120574,amzn
180.63513573592712,amzn
206.47672676846418,amzn
167.99591104049497,amzn
213.13214677290046,amzn
68.37268424304037,amzn
107.33930452466065,amzn
168.47611699203773,amzn
139.9197776766367,amzn
77.24507959717683,amzn
424.99582516583246,amzn
262.8942902753966,amzn
341.82363422666896,amzn
172.44428782569923,amzn
207.10700858057152,amzn
110.54978399998195,amzn
122.92635861033352,amzn
137.90244850221504,amzn
135.70091841798043,amzn
117.0663295475765,amzn
274.8382343782855,amzn
191.30735436562247,amzn
131.47113325250223,amzn
250.72581137407244,amzn
265.4734034822515,amzn
79.16958024114494,amzn
216.52735347390768,amzn
249.92515077842648,amzn
99.71084138395815,amzn
154.53411136789265,amzn
159.51171390414112,amzn
136.071559104443,amzn
114.05312814165787,amzn
108.38036964080213,amzn
276.4015777993647,amzn
353.7721790667266,amzn
243.73617361608257,amzn
165.43362643773486,amzn
205.3109367947544,amzn
197.40894557689214,amzn
167.38870301345045,amzn
277.58690284521685,amzn
118.18101948085716,amzn
373.74344871490354,amzn
87.65284380464188,amzn
138.58402317433925,amzn
127.40930041945353,amzn
519.9039048303625,amzn
359.8760231780251,amzn
182.26489717149357,amzn
149.69701122563157,amzn
231.91957026097953,amzn
250.63434657499758,amzn
85.8395544023628,amzn
201.2321410476459,amzn
143.5778175452521,amzn
106.84289219671916,amzn
281.91728919116235,amzn
134.3923783455334,amzn
130.71785068439036,amzn
248.1291036091856,amzn
451.356486584397,amzn
134.47249977757394,amzn
294.8725332928622,amzn
155.1867337590013,amzn
135.9480326118345,amzn
148.7270102057056,amzn
484.6107559805044,amzn
281.1025091998272,amzn
150.288176491566,amzn
368.8949372990591,amzn
98.43975878791962,amzn
127.05557621053536,amzn
119.41682527542467,amzn
316.77566084160804,amzn
169.1855592492611,amzn
140.1033815306029,amzn
65.34238557720471,amzn
198.19254941362595,amzn
269.8374431831901,amzn
130.9288627062891,amzn
205.5302359429273,amzn
219.85681660171952,amzn
77.1620945353891,amzn
247.45910167728024,amzn
464.975760083755,amzn
96.54728255940229,amzn
195.14492850425552,amzn
116.58215418527425,amzn
82.92140601380045,amzn
159.12861157660677,amzn
396.3724912343032,amzn
218.8759657499013,amzn
244.4992821404675,amzn
173.0804301331504,amzn
113.08468199713671,amzn
264.7471344323423,amzn
193.88735083899877,amzn
315.6404728223443,amzn
124.80735581795372,amzn
89.53831551245642,amzn
184.09507617415412,amzn
274.7322895160582,amzn
291.4837398369422,amzn
226.449560069587,amzn
159.62424508762487,amzn
111.23133917362833,amzn
247.36994649370195,amzn
103.11302361676327,amzn
230.92187823529625,amzn
126.68647920747367,amzn
278.68573454421323,amzn
278.3273083400094,amzn
123.16346529623968,amzn
275.0794472654296,amzn
80.34272499112723,amzn
140.53053952954028,amzn
120.03444585497549,amzn
160.09161119454873,amzn
101.32591618186234,amzn
104.85570197542195,amzn
181.24330503582348,amzn
185.5282137443917,amzn
153.07108384336956,amzn
318.1164788794353,amzn
597.7217309267063,amzn
208.6148462462227,amzn
206.79741846480235,amzn
104.51531655999196,amzn
179.3762706928361,amzn
170.75632092497412,amzn
55.00430235342151,amzn
151.2639075262009,amzn
226.41977373696898,amzn
188.1494937392678,amzn
260.1303070825385,amzn
139.213227310721,amzn
86.56713251091564,amzn
209.91953830135589,amzn
180.4933789759152,amzn
142.3796799316238,amzn
318.20203486088616,amzn
114.66135560713482,amzn
83.9961620154769,amzn
170.65506698371595,amzn
273.6383409677838,amzn
323.6681574548768,amzn
138.32111499959788,amzn
129.65136226454368,googl
145.80644100904857,googl
105.73236581062105,googl
117.0915982318791,googl
183.67817772489332,googl
154.939110506533,googl
292.8573718497513,googl
116.16585828499092,googl
142.65826623949755,googl
118.84857117993253,googl
225.73015649029236,googl
209.3305432342992,googl
137.65648375610078,googl
177.97075829422764,googl
164.16548520938875,googl
107.73605472889177,googl
181.72929267768234,googl
122.01234600778334,googl
170.5214317113352,googl
154.0706182443049,googl
120.25537692039687,googl
202.8450690186811,googl
184.13488936350802,googl
125.06965385700622,googl
122.30171855114526,googl
174.85952819456392,googl
160.32670497009147,googl
100.01574019775927,googl
217.9934987944262,googl
223.9908039662194,googl
228.7386737934692,googl
115.10908074863347,googl
105.51519674056502,googl
239.56961639514375,googl
194.74316667695078,googl
120.99766233422451,googl
152.54066325433013,googl
128.5295906894266,googl
259.25220497776843,googl
123.45008351626124,googl
145.70026204240142,googl
169.72204636492958,googl
147.43581295405846,googl
153.20812687905055,googl
129.24325697567087,googl
141.87154585557988,googl
232.03348735529457,googl
87.6938068783417,googl
127.73696800701495,googl
93.42961820018512,googl
198.44043939811874,googl
97.8275605106074,googl
110.00408363380336,googl
113.52512027601834,googl
134.64704529294167,googl
131.64867449148832,googl
152.68757316740965,googl
137.69672875827587,googl
94.17613236672364,googl
165.75631876685222,googl
211.79794264359245,googl
90.99711395701961,googl
140.24235144443534,googl
129.7740903440432,googl
129.48840654045995,googl
227.32648138082487,googl
158.0583267552077,googl
169.16384156009704,googl
169.31082666414616,googl
98.77197757928005,googl
109.41263555702528,googl
125.98617521072518,googl
179.13888329865566,googl
194.48921714449634,googl
86.16600983384889,googl
203.6385233814389,googl
79.57271169144278,googl
117.47190539233573,googl
133.9380378697261,googl
142.8906108588017,googl
145.1641244850212,googl
205.40483949778672,googl
214.06620724410934,googl
248.1986958463706,googl
213.15280208318185,googl
181.85130573045717,googl
113.08103758722409,googl
192.190696354064,googl
181.15166759641636,googl
146.4007287612758,googl
149.14262654199874,googl
141.0005873990009,googl
161.85338104996447,googl
173.42043874659097,googl
162.27885530787566,googl
128.5346237368017,googl
113.52097013996523,googl
140.5568351957294,googl
247.13944550507964,googl
161.38903461138656,googl
164.73757473064214,googl
161.13426877476115,googl
118.14537523093688,googl
105.88203624914644,googl
107.99282638500632,googl
133.28059770912785,googl
184.81326200587634,googl
109.4829460797428,googl
122.84583612434463,googl
135.8900371131703,googl
108.54587393346127,googl
159.29101643446026,googl
228.75020484082606,googl
124.1406664304463,googl
78.40131223396375,googl
197.08352754389534,googl
131.26516648031722,googl
116.1383809447187,googl
159.15486231669547,googl
122.49448861324584,googl
168.3627939731644,googl
203.70776620951239,googl
130.40044364004908,googl
170.92175367712647,googl
211.2546890581078,googl
158.3868481558488,googl
163.8345764929366,googl
194.57966122497186,googl
161.74302994217985,googl
179.75167779869986,googl
115.85827230798581,googl
99.15048026610228,googl
163.27106998693674,googl
161.15504309031886,googl
114.65509272369212,googl
180.80915134806503,googl
118.5953595528071,googl
187.98302138103952,googl
144.02932547765258,googl
161.5389864011564,googl
98.25708205856783,googl
127.78968820645844,googl
160.20406143087098,googl
260.1879202518649,googl
144.27155520891858,googl
